image,gt,aeroplane,bicycle,bird,boat,bottle,bus,car,cat,chair,cow,diningtable,dog,horse,motorbike,person,pottedplant,sheep,sofa,train,tvmonitor
../data/VOCdevkit/VOC2007/JPEGImages/000025.jpg,"['cow', 'person']",6.619326086365618e-06,7.549473957624286e-05,3.42217244906351e-05,0.0001352709514321,0.000627219735179,7.219373947009444e-05,0.0034470914397388,7.022178760962561e-05,0.0013234313810244,0.3454554080963135,0.0007986085256561,0.1960598230361938,0.0352328568696975,0.0016526804538443,0.999751627445221,0.0005546604515984,0.0001606592995813,5.119009438203648e-05,2.4959421352832575e-05,0.0001868253020802
../data/VOCdevkit/VOC2007/JPEGImages/000027.jpg,['person'],2.650542592164129e-05,0.000963220198173,0.000376599113224,0.0005532425129786,0.0008518946706317,0.0008724302751943,0.0021247831173241,0.0020521834958344,0.0008514117798767,0.0001723024033708,0.000126749597257,0.0077022621408104,0.0055816904641687,0.0010652873897925,0.9994707703590392,0.0011255103163421,0.0457163751125335,0.000169637860381,0.0045465063303709,0.0001764999324223
../data/VOCdevkit/VOC2007/JPEGImages/000028.jpg,['cat'],0.000145960933878,0.0001846469967858,4.6260965973488055e-06,0.0001113992329919,0.0050967973656952,4.704771708929911e-05,0.0005814379546791,0.9998685121536256,0.0004061775980517,8.691425136930775e-06,0.0004574855556711,0.0001484001550124,6.03928419877775e-05,8.48112758831121e-05,0.0001236329553648,0.0005898404051549,0.0001033981825457,7.90781487012282e-05,0.0016845031641423,0.0001428838877473
../data/VOCdevkit/VOC2007/JPEGImages/000029.jpg,['dog'],0.0002653223637025,0.0039731794968247,0.0015476628905162,0.0006173377041704,0.0005758919869549,0.0002601420274004,0.0069787162356078,0.00047143897973,0.0042795897461473,0.0001588988670846,0.0004040766216348,0.993078887462616,0.0128624392673373,0.0011795239988714,0.0054466906003654,0.0005863799597136,0.0011066352017223,0.0002645433705765,0.0002398011565674,0.0031582277733832
../data/VOCdevkit/VOC2007/JPEGImages/000031.jpg,['train'],0.0001114866900024,4.172065018792637e-05,2.9984881621203385e-05,8.576784239266999e-06,0.0007330077933147,8.00488305685576e-06,0.000729250954464,5.927153324591927e-05,5.232755484030349e-06,2.1904928871663287e-05,0.0001000442571239,1.663584953348618e-05,0.0002075695520034,1.3787093848804943e-05,0.0129633247852325,0.0001650611957302,3.391279824427329e-05,1.7803391529014334e-05,0.9999877214431764,0.0004896498285233
../data/VOCdevkit/VOC2007/JPEGImages/000037.jpg,['dog'],7.810269016772509e-05,0.0002652290568221,9.950072126230224e-05,0.0001627556484891,0.003900559619069,0.0003666986012831,0.0003222063241992,0.0026788853574544,0.0010145520791411,0.0005486829322762,0.0001542583195259,0.999945878982544,0.0006255493499338,0.0007624101126566,0.0034856745041906,0.0002479500253684,0.0002040859835688,0.0022926551755517,0.0023018990177661,0.0002518387918826
../data/VOCdevkit/VOC2007/JPEGImages/000038.jpg,"['bicycle', 'motorbike', 'person']",0.0003333124332129,0.9998557567596436,2.8674663553829305e-05,4.863877984462306e-05,0.0002409978478681,0.0278597492724657,0.1030806228518486,0.0012412156211212,0.0002870972966775,6.180182390380651e-05,0.0001805404172046,0.0006829713238403,2.254469109175261e-05,0.0004133271286264,0.9784590005874634,0.0080162584781646,2.312143078597728e-05,0.0003281897807028,0.0001617457019165,6.517431029351428e-05
../data/VOCdevkit/VOC2007/JPEGImages/000040.jpg,['bird'],4.231858110870235e-05,0.0003398414410185,0.9855152368545532,7.829381502233446e-05,0.00049702252727,9.234924073098227e-05,0.0006177991745062,0.0017482918919995,8.897404768504202e-05,0.0002497570239938,0.0003866490442305,0.0002031199692282,0.0009157267631962,0.0001231826026923,0.0032804796937853,0.0150982532650232,0.0005664739292114,6.493478576885536e-05,0.0002473609056323,0.0001430159754818
../data/VOCdevkit/VOC2007/JPEGImages/000043.jpg,['person'],3.080569513258524e-05,0.0004207221791148,0.0017259216401726,0.0002040659310296,0.0054017249494791,0.0001112123281927,0.0001365429052384,0.0016452842392027,0.020591152831912,4.643634019885212e-05,0.0006899451254867,0.003049342194572,0.0002528926706872,4.723509118775837e-05,0.9999923706054688,0.0018776846118271,0.0008118372643366,0.0002222232578787,8.78794671734795e-05,0.0022841056343168
../data/VOCdevkit/VOC2007/JPEGImages/000045.jpg,['tvmonitor'],0.0008908445015549,0.0001764689659466,0.0007174487691372,4.017314859083854e-05,0.0079352827742695,7.41645199013874e-05,0.0002919442777056,0.0002779840433504,0.0001938625646289,6.668773494311608e-06,4.789958620676771e-05,0.0064243762753903,0.0001850664848461,7.787779031787068e-05,0.0244343522936105,0.0047591575421392,9.826877067098394e-05,0.0002348770067328,3.2576303055975586e-05,0.9999951124191284
../data/VOCdevkit/VOC2007/JPEGImages/000049.jpg,['cat'],0.0001157353399321,0.0007599468808621,5.566833715420216e-05,8.335865277331322e-05,0.0012327171862125,2.3043154214974493e-05,0.0004709851345978,0.9993531107902528,0.0034570975694805,1.3194293387641665e-05,0.0002580568543635,0.0022285622544586,1.714746031211689e-05,0.0003832344373222,0.0001161469408543,0.0049630622379481,0.0007375371060334,0.000417421804741,0.0007283206796273,0.000370323570678
../data/VOCdevkit/VOC2007/JPEGImages/000053.jpg,['cat'],0.0002597105922177,0.0025055655278265,0.000194723252207,0.0001154354322352,0.0064312675967812,5.062829950475134e-05,0.000354088289896,0.9997414946556092,0.0043207518756389,5.49487867829157e-06,5.862741818418726e-05,5.995769606670365e-05,5.366263576433994e-05,9.742083784658462e-05,0.0057710544206202,0.0002954333031084,5.460968532133848e-05,8.718524622963741e-05,0.0001284358731936,0.0009277247590944
../data/VOCdevkit/VOC2007/JPEGImages/000054.jpg,['bus'],0.0004151271714363,0.0017850158037617,0.0004309705691412,0.0003475715348031,0.0001549745356896,0.9993813037872314,0.031054439023137,0.0002448436571285,0.000337409088388,3.5549132007872686e-05,6.80457305861637e-05,0.0012928679352626,0.0001241329882759,0.0001369416422676,0.0121551770716905,0.0001693309750407,3.76079224224668e-05,0.0002952156646642,0.0014381045475602,3.47681125276722e-05
../data/VOCdevkit/VOC2007/JPEGImages/000055.jpg,"['motorbike', 'person']",0.0058425525203347,0.0164448209106922,0.0001955814514076,0.0005974805681034,0.0007599142263643,0.2066584676504135,0.0545539669692516,0.0007791949901729,0.0010258459951728,0.000396363378968,0.0012918425491079,0.0015804629074409,0.0003312940825708,0.0066591585054993,0.9794772863388062,0.0023516460787504,6.221954390639439e-05,0.0006913741235621,0.0118080722168087,0.0011214824626222
../data/VOCdevkit/VOC2007/JPEGImages/000056.jpg,['horse'],0.0007018606993369,1.8844893929781392e-05,7.882645149948075e-05,9.182404028251769e-05,3.941385875805281e-05,3.008713792951312e-05,0.0009835646487772,0.0001394759892718,0.0006183222867548,0.0004320971493143,8.059365063672885e-05,0.0001938181958394,0.9999902248382568,0.000200719005079,0.0381611585617065,0.000448539154604,1.1522782187967096e-05,1.7419282585251494e-06,0.0054158722050487,0.0001267962652491
../data/VOCdevkit/VOC2007/JPEGImages/000057.jpg,['bird'],0.0002015926438616,0.0014830958098173,0.999138355255127,9.922007302520797e-05,6.250905425986275e-05,0.000178957809112,0.0021318204235285,0.0002693268470466,0.0001498096826253,0.0008166458574123,0.000192388673895,0.0001325949997408,0.0008117022807709,0.0005125169991515,0.0031833066605031,0.0002245775540359,0.000326220790157,4.0810584323480725e-05,0.0008693180861882,9.407939069205896e-05
../data/VOCdevkit/VOC2007/JPEGImages/000058.jpg,"['motorbike', 'person']",5.228022928349674e-05,0.0128060206770896,0.0002821986563503,0.000256645027548,0.0005723569775,0.0001265001483261,0.131838247179985,9.600880730431528e-05,0.0108354082331061,0.0001073723906301,0.0034684531856328,0.0003584583464544,0.00017934506468,0.0974826738238334,0.9997617602348328,0.1988565772771835,2.2181378881214187e-05,0.0002357553894398,0.0003785368462558,0.0002990578359458
../data/VOCdevkit/VOC2007/JPEGImages/000059.jpg,"['person', 'tvmonitor']",7.120358350221068e-05,0.0056521552614867,0.0002201073657488,2.762221993179992e-05,0.0164081342518329,0.0009237203630618,0.002105381572619,0.0106436759233474,0.2695675790309906,1.733528006298002e-05,0.0018561268225312,0.0003829221823252,0.0003443800960667,0.0001492896262789,0.9984412789344788,0.022207885980606,5.2510171371977776e-05,0.00236601033248,0.0003910371451638,0.9562805891036988
../data/VOCdevkit/VOC2007/JPEGImages/000062.jpg,['sheep'],0.0011913032503798,0.0002472345076967,0.0009788563475012,0.0014656410785391,0.0001342099712928,0.0006145648076198,0.003755647689104,0.0005158553831279,0.0002256759034935,0.4494202136993408,0.0002059478865703,0.0004556723579298,0.0199192631989717,0.0015302437823265,0.0029618204571306,0.0001781462342478,0.1276346445083618,0.0001553119800519,0.1000270023941993,0.000111553366878
../data/VOCdevkit/VOC2007/JPEGImages/000067.jpg,['aeroplane'],0.9995104074478148,0.0002342083753319,0.0001175369470729,0.0022974275052547,0.0001463980588596,0.0002970496716443,0.0058448682539165,0.0002209835947724,3.5603683500085026e-05,0.0003771240008063,0.0001479247584939,5.730845805373974e-05,0.0003361747076269,0.0001097817803383,0.0033890244085341,2.3167693143477663e-05,0.000559507694561,4.095491385669448e-05,0.0044371969997882,0.0001164968925877
../data/VOCdevkit/VOC2007/JPEGImages/000068.jpg,['bird'],0.0001235907548107,0.0011326780077069,0.8165700435638428,0.0026597082614898,6.794056389480829e-05,0.0012149874819442,0.004518502857536,0.0025331622455269,9.008513188746292e-06,6.357764505082741e-05,1.6063586372183636e-05,0.0064486432820558,0.0025174636393785,0.0001549418811919,0.0013924860395491,4.7587389417458326e-05,0.0026353648863732,3.824424129561521e-05,0.0002546861651353,2.366261833230965e-05
../data/VOCdevkit/VOC2007/JPEGImages/000069.jpg,"['boat', 'person']",0.0044475179165601,0.0001165284411399,0.0009305390994995,0.8807880878448486,0.0001677702821325,0.0014812547015026,0.0017225483898073,5.829715883010067e-05,4.1696348489494994e-05,0.0003694185870699,0.0001332791143795,0.0006428104825317,0.0031896620057523,0.0001496208133175,0.98884379863739,0.0003768853785004,0.0001183874410344,0.0002247283409815,0.0042291712015867,0.0003764854918699
../data/VOCdevkit/VOC2007/JPEGImages/000070.jpg,['pottedplant'],0.0002446642029099,0.000589950592257,0.000112798770715,0.0002611601958051,0.0006191944703459,0.0004196551162749,0.0015882954467087,0.0078872740268707,0.9873379468917848,7.861746416892856e-05,0.0870201215147972,0.0117861982434988,0.000215862339246,0.0003829798661172,0.0007724701426923,0.7615817189216614,0.0002200805029133,0.0188825223594903,5.937930473010056e-05,0.0475350245833396
../data/VOCdevkit/VOC2007/JPEGImages/000071.jpg,['car'],0.0002745077945291,0.0028386374469846,0.0004030736745335,0.0009230988216586,0.0002081411512335,0.0013756105909124,0.9992086291313172,0.0010006255470216,0.0002867326838895,7.905303937150165e-05,2.7596126528806053e-05,0.0016056761378422,0.0005370480357669,2.054219839919824e-05,0.0008556898683309,0.0008662372129037,0.0001341805473202,9.2987873358652e-05,0.0006583434878848,0.0001739997969707
../data/VOCdevkit/VOC2007/JPEGImages/000074.jpg,['car'],6.908888462930918e-05,0.0006103221094235,0.0026416378095746,0.0007362835458479,5.730998964281753e-05,0.0056116031482815,0.9999773502349854,0.000561504450161,0.0008754025911912,7.085765537340194e-05,3.910722443833947e-05,0.000140007934533,2.7481362849357535e-05,1.1341835488565266e-05,0.0017090736655518,0.0002942860592156,3.469461444183253e-05,0.0001149047748185,0.000376930256607,0.0001218068791786
../data/VOCdevkit/VOC2007/JPEGImages/000075.jpg,['dog'],0.0005917337839491,0.003202133346349,0.0013047837419435,0.0003894711262546,0.0011130430502817,0.0006818845286034,0.0041139596141874,0.0051089110784232,0.0054014846682548,0.0032151041086763,0.0008184501202777,0.9648539423942566,0.0004477550392039,0.0014292206615209,0.0004560600209515,0.0012411641655489,0.0037673586048185,0.0013920140918344,0.001257007708773,0.0013484160881489
../data/VOCdevkit/VOC2007/JPEGImages/000076.jpg,['person'],0.0001684969902271,0.0041285064071416,0.000640861573629,0.0012137179728597,0.0011161221191287,0.0068025072105228,0.0250400155782699,1.7171696526929736e-05,0.0009440104477107,0.0001183144267997,0.0016102860681712,0.0011703884229063,0.0014994872035458,0.000867087393999,0.9999988079071044,0.0014946480514481,0.0001486086111981,3.4380667784716934e-05,0.0019397526048123,0.0003153157013002
../data/VOCdevkit/VOC2007/JPEGImages/000079.jpg,['dog'],8.408506982959807e-05,0.0009757464285939,4.761498712468892e-05,0.0001574388152221,0.0019877599552273,0.0001957987988134,0.0036460820119827,0.0002545606403145,0.003351368010044,2.467765625624452e-05,0.0006974668358452,0.999600112438202,0.0002852763282135,5.73833822272718e-05,0.0021294439211487,0.0011262772604823,0.0001996440259972,0.001812910544686,0.0003066892386414,0.0027075626421719
../data/VOCdevkit/VOC2007/JPEGImages/000080.jpg,['boat'],0.0081852963194251,0.000174938380951,0.0007747908239252,0.9790266752243042,0.0019087953260168,0.0058458661660552,0.019406771287322,0.000882284308318,0.001535081770271,0.0006841133581474,0.0007040066411718,0.0008309669792652,0.0002373506431467,0.0007538534118793,0.0024554047267884,0.001322956290096,0.0039784796535968,0.0001620538387214,0.0008445630664937,0.0003295479691587
../data/VOCdevkit/VOC2007/JPEGImages/000082.jpg,['car'],0.0005168823408894,0.0015985097270458,0.0002857142535503,0.000735321547836,0.0004868072282988,8.405501284869388e-05,0.9999127388000488,0.0015331906033679,0.0019509890116751,0.0001706126058707,0.0002299855550518,0.0007411720580421,8.986784087028354e-05,5.984082963550463e-05,0.0026715355925261,0.0016515346942469,8.191456436179578e-05,0.0011796874459832,0.0017667977372184,0.002435919130221
../data/VOCdevkit/VOC2007/JPEGImages/000084.jpg,"['chair', 'diningtable']",0.0004473994486033,0.0003726854629348,0.000155418048962,0.0001058578054653,0.0013686552410945,6.202021177159622e-05,0.0002533278020564,0.0033770357258617,0.992191731929779,6.737203511875123e-05,0.1912953704595565,0.0027835643850266,0.0011691520921885,0.0002928815374616,0.0083314003422856,0.0115857636556029,0.0003794426156673,0.0139331957325339,0.0020434909965842,0.0606965012848377
../data/VOCdevkit/VOC2007/JPEGImages/000085.jpg,['person'],0.000763745221775,0.0055078943260014,0.0016341443406417,0.0013029378606006,0.0055110766552388,0.0010978443315252,0.0012281213421374,0.0022721444256603,0.0537818148732185,0.0003376264357939,0.0104703856632113,0.0038149706088006,0.001199506688863,0.0004335487901698,0.991615355014801,0.0036738840863108,0.0007565121632069,0.0020449832081794,0.0007630399777553,0.0081078065559268
../data/VOCdevkit/VOC2007/JPEGImages/000086.jpg,['dog'],0.0004464638477656,0.0031444036867469,0.0003240528458263,0.0005817408091388,0.0002566719485912,0.0003396890533622,0.0367584973573684,0.0015303021064028,0.000855719204992,0.0034674068447202,0.0002184219338232,0.3120458424091339,0.0676741600036621,0.0051833996549248,0.3883183300495147,0.0005072621861472,0.1421746164560318,5.936707384535112e-05,0.0002461767580825,0.0001696522522252
../data/VOCdevkit/VOC2007/JPEGImages/000087.jpg,['train'],0.0152125619351863,0.0008199918665923,0.001468073693104,0.0429940521717071,0.0003716062346938,0.0082233361899852,0.0072772279381752,0.00061498809373,0.0008239174494519,0.0020755275618284,0.0011058885138481,0.0012902539456263,0.0007198306266218,0.0007682629511691,0.002285584108904,0.0026037881616503,0.0012028379132971,0.0003397544496692,0.2916410863399505,0.0021311317104846
../data/VOCdevkit/VOC2007/JPEGImages/000088.jpg,['train'],0.0059949969872832,7.168874435592443e-05,5.074028740637005e-05,0.0005353917949832,0.0008354014134965,0.0001820276665966,0.0005488281021825,0.0001654336811043,0.0027926617767661,0.0004007132665719,0.0002207292272942,0.0007745133480057,0.0028373512905091,0.0001389323006151,0.0181294996291399,0.0002677078300621,7.756413833703846e-05,0.000147591548739,0.9828029274940492,0.0007579431403428
../data/VOCdevkit/VOC2007/JPEGImages/000090.jpg,"['chair', 'person']",0.0001584389247,0.0111091397702693,0.0019709761254489,0.0002819754590746,0.0081980843096971,8.3212747995276e-05,0.0009997802553698,0.0140534033998847,0.3114994764328003,3.939916496165097e-05,0.0003824014274869,0.0233700741082429,0.0020751128904521,0.0001396392617607,0.9962093830108644,0.003533937735483,7.563525286968797e-05,0.0019660729449242,0.0003239904472138,0.0013270430499687
../data/VOCdevkit/VOC2007/JPEGImages/000092.jpg,['cat'],0.0014332066057249,6.821998249506578e-05,0.0003075128479395,0.0026396159082651,0.0004460204218048,0.0001002313219942,0.0006967158988118,0.9776732921600342,0.0007316772826015,2.107944783347193e-05,0.0001921705115819,0.0001183191561722,0.0037688016891479,0.0002020383108174,0.0007199712563306,0.0001799332821974,6.616871542064473e-05,3.565485530998558e-05,0.0051446286961436,0.0004540810477919
../data/VOCdevkit/VOC2007/JPEGImages/000094.jpg,['motorbike'],0.0002756139438133,0.0308276563882827,0.0001357173459837,5.841496749781072e-05,0.0005824948893859,0.0001044508098857,0.000591350661125,0.0034031318500638,0.017928197979927,0.0003148030082229,0.0078745493665337,0.0005455701029859,2.3015130864223465e-05,0.8874675035476685,0.0104769030585885,0.0003241792146582,4.259101478965022e-05,0.0002001456741709,0.0250943657010793,0.0109767345711588
../data/VOCdevkit/VOC2007/JPEGImages/000096.jpg,['person'],0.0001302642631344,0.0002463946584612,0.0010971152223646,0.0004819218011107,0.0250966306775808,8.378260827157646e-05,0.0012434609234333,0.0005453714984469,1.7154738088720478e-05,0.0002778881171252,0.0002218372974311,0.0011718475725501,0.0005837206263095,0.0006541570764966,0.9980313181877136,0.00015120000171,0.0004082816594745,0.0001239871344296,0.0030775696504861,0.0009650696883909
../data/VOCdevkit/VOC2007/JPEGImages/000097.jpg,"['chair', 'person', 'sofa']",0.0002642061153892,0.0004312274395488,8.88257782207802e-05,0.0001246478932444,0.0039620520547032,0.0002878518425859,5.157198393135332e-05,0.0039837909862399,0.9921675324440002,0.0002855677448678,0.1784868389368057,0.0029732636176049,0.0001582314871484,0.0002354005118831,0.0235458500683307,0.0040952279232442,0.0002938341349363,0.3266710638999939,0.0002453732304275,0.1228989735245704
../data/VOCdevkit/VOC2007/JPEGImages/000098.jpg,['cat'],0.0007629925967194,0.001088430522941,2.285923619638197e-05,0.0007787275826558,0.007773854304105,0.0002832250902429,0.0026492606848478,0.9292951822280884,0.0090539343655109,4.781816096510738e-05,0.0021796331275254,0.0010733340168371,5.916863665333949e-05,9.33406554395333e-05,0.0013330937363207,0.00555209396407,0.0003819010453298,0.0011494188802316,0.0072522377595305,0.005469333846122
../data/VOCdevkit/VOC2007/JPEGImages/000100.jpg,['train'],0.0035265404731035,0.0002548566844779,7.376037683570758e-05,4.14225687563885e-05,0.0003687346179503,0.0026226742193102,0.0022295147646218,0.0002888186718337,0.0001080627480405,7.239351543830708e-05,4.388506567920558e-05,0.0001732764358166,0.0002032333140959,0.0001163368142442,0.0028680325485765,0.0002747476391959,6.868474883958697e-05,0.0001630473561817,0.9960920214653016,0.0010039103217422
../data/VOCdevkit/VOC2007/JPEGImages/000103.jpg,['car'],0.0905326530337333,0.0030950589571148,0.0001274885289603,0.0004749149084091,0.0005244704079814,0.0447984039783477,0.9124718308448792,5.941963900113478e-05,0.000629890942946,9.39679448492825e-05,0.0002087755710817,0.0006589793483726,0.000312463263981,0.0001583703560754,0.1146195530891418,0.0312243085354566,0.0002321974898222,0.0001140614622272,0.0020867069251835,0.0001917981717269
../data/VOCdevkit/VOC2007/JPEGImages/000105.jpg,"['boat', 'person']",0.0013828980736434,0.0006091310642659,0.040823571383953,0.9877035617828368,0.0004301027802284,0.0009403156582266,0.0010086731053888,0.0004158220835961,6.652586307609454e-05,2.590885742392857e-05,6.324765126919374e-05,0.0055862497538328,0.000128764877445,0.0007455623708665,0.9788676500320436,6.292177567956969e-05,6.213114102138206e-05,0.0001019215706037,0.0001078736240742,0.0003615836321841
../data/VOCdevkit/VOC2007/JPEGImages/000106.jpg,['bird'],0.0002242228074464,0.0002895619836635,0.9875996112823486,0.0001026433164952,0.0007597295916639,4.910905045107938e-05,0.0006790234474465,0.0018278778297826,0.0007141742971725,0.0001674896047916,0.0027989207301288,4.0203849493991584e-05,0.0003409252676647,0.0008385925320908,0.0006643672240898,0.0035475450567901,0.0004962846869602,0.0004180346440989,0.0004343165783211,0.0013433952117338
../data/VOCdevkit/VOC2007/JPEGImages/000108.jpg,"['dog', 'sofa']",0.0001817545125959,0.000526423624251,0.000103460617538,0.0002855195780284,0.0014092930359765,4.934969183523208e-05,0.0056967437267303,0.0002299344632774,0.0040914295241236,0.0004883558722212,0.0003987555683124,0.9998950958251952,0.0010105655528604,6.26154214842245e-05,0.0367572158575058,0.000921118829865,0.0016932742437347,0.0143004730343818,5.950815466349013e-05,0.009358643554151
../data/VOCdevkit/VOC2007/JPEGImages/000111.jpg,"['motorbike', 'person']",0.054066278040409,0.0285281091928482,0.0001983289985219,0.0095560904592275,0.0005051208427175,0.0003862776793539,0.0077477507293224,0.0004283796879462,0.0016944603994488,0.0013740669237449,0.0018304015975445,0.001258005388081,0.0003894857945851,0.2308931350708007,0.1163822636008262,0.0007072505541145,0.0006957653095014,0.0001361785834887,0.0013757364358752,0.0008524367003701
../data/VOCdevkit/VOC2007/JPEGImages/000114.jpg,['cat'],0.0001801842881832,0.001113778562285,0.0001825591898523,0.0001507387787569,0.0075068599544465,9.991326078306884e-05,0.0002225572243332,0.9971268773078918,0.0077233929187059,2.095360105158761e-05,0.0006487951031886,0.0007861830526962,0.0004807742952834,0.0001253018999705,0.0011426983401179,0.0010695257224142,0.0002140595315722,0.0003812041541095,0.000189204380149,0.0011748820543289
