image,aeroplane,bicycle,bird,boat,bottle,bus,car,cat,chair,cow,diningtable,dog,horse,motorbike,person,pottedplant,sheep,sofa,train,tvmonitor
../data/VOCdevkit/VOC2007/JPEGImages/000015.jpg,0.011984473094344139,0.8843392729759216,0.00042031993507407606,0.0009515533456578851,0.0022180902305990458,0.0013099530478939414,0.005028798244893551,0.00761020090430975,0.0017552351346239448,0.0002216785360360518,9.788093302631751e-05,0.00019506071112118661,0.00020423429668881,0.0004136672941967845,0.052783116698265076,0.0003057211870327592,9.766537550603971e-05,0.00015529035590589046,0.0008774657617323101,0.0013719190610572696
../data/VOCdevkit/VOC2007/JPEGImages/000018.jpg,9.140870679402724e-05,0.00035497028147801757,0.00021846691379323602,0.0001607484882697463,0.0010255953529849648,9.317551302956417e-05,0.0036991829983890057,0.0029829919803887606,0.0003918251022696495,0.00883582141250372,0.0002897053200285882,0.977161169052124,0.009653585031628609,0.000316349120112136,0.003425382077693939,0.000118788200779818,0.000520039931870997,0.0010659863473847508,0.001509820343926549,9.006242180475965e-05
../data/VOCdevkit/VOC2007/JPEGImages/000022.jpg,0.00029460835503414273,0.0003899895818904042,0.0034513957798480988,0.0008750656852498651,9.440985013497993e-05,0.0011900998651981354,0.008282961323857307,8.530557533958927e-05,0.000554267258848995,0.0006805611192248762,0.00040809603524394333,0.0007839963072910905,0.9965367317199707,0.00142628641333431,0.9994563460350037,0.0008430053130723536,0.0006367726600728929,3.05431240121834e-05,0.0003954632265958935,0.000327443442074582
../data/VOCdevkit/VOC2007/JPEGImages/000025.jpg,6.619326086365618e-06,7.549473957624286e-05,3.42217244906351e-05,0.00013527095143217593,0.0006272197351790965,7.219373947009444e-05,0.0034470914397388697,7.022178760962561e-05,0.0013234313810244203,0.3454554080963135,0.0007986085256561637,0.19605982303619385,0.03523285686969757,0.0016526804538443685,0.999751627445221,0.0005546604515984654,0.00016065929958131164,5.119009438203648e-05,2.4959421352832578e-05,0.00018682530208025128
../data/VOCdevkit/VOC2007/JPEGImages/000027.jpg,2.650542592164129e-05,0.0009632201981730759,0.00037659911322407424,0.0005532425129786134,0.0008518946706317365,0.0008724302751943469,0.002124783117324114,0.00205218349583447,0.0008514117798767984,0.0001723024033708498,0.0001267495972570032,0.00770226214081049,0.005581690464168787,0.001065287389792502,0.9994707703590393,0.0011255103163421154,0.04571637511253357,0.00016963786038104445,0.004546506330370903,0.00017649993242230266
../data/VOCdevkit/VOC2007/JPEGImages/000028.jpg,0.0001459609338780865,0.00018464699678588659,4.6260965973488055e-06,0.00011139923299197108,0.005096797365695238,4.704771708929911e-05,0.0005814379546791315,0.9998685121536255,0.0004061775980517268,8.691425136930775e-06,0.00045748555567115545,0.00014840015501249582,6.03928419877775e-05,8.48112758831121e-05,0.00012363295536488295,0.0005898404051549733,0.00010339818254578859,7.90781487012282e-05,0.0016845031641423702,0.00014288388774730265
../data/VOCdevkit/VOC2007/JPEGImages/000029.jpg,0.00026532236370258033,0.003973179496824741,0.0015476628905162215,0.0006173377041704953,0.0005758919869549572,0.000260142027400434,0.0069787162356078625,0.00047143897973001003,0.004279589746147394,0.00015889886708464473,0.00040407662163488567,0.993078887462616,0.012862439267337322,0.0011795239988714457,0.0054466906003654,0.0005863799597136676,0.0011066352017223835,0.0002645433705765754,0.00023980115656740963,0.0031582277733832598
../data/VOCdevkit/VOC2007/JPEGImages/000031.jpg,0.00011148669000249356,4.172065018792637e-05,2.9984881621203385e-05,8.576784239266999e-06,0.000733007793314755,8.00488305685576e-06,0.000729250954464078,5.927153324591927e-05,5.232755484030349e-06,2.1904928871663287e-05,0.0001000442571239546,1.663584953348618e-05,0.000207569552003406,1.3787093848804943e-05,0.012963324785232544,0.0001650611957302317,3.391279824427329e-05,1.7803391529014334e-05,0.9999877214431763,0.0004896498285233974
../data/VOCdevkit/VOC2007/JPEGImages/000037.jpg,7.810269016772509e-05,0.00026522905682213604,9.950072126230225e-05,0.00016275564848911017,0.0039005596190690994,0.00036669860128313303,0.0003222063241992146,0.002678885357454419,0.00101455207914114,0.0005486829322762787,0.00015425831952597946,0.999945878982544,0.0006255493499338627,0.0007624101126566529,0.0034856745041906834,0.0002479500253684819,0.00020408598356880248,0.002292655175551772,0.002301899017766118,0.00025183879188261926
../data/VOCdevkit/VOC2007/JPEGImages/000038.jpg,0.00033331243321299553,0.9998557567596436,2.8674663553829305e-05,4.863877984462306e-05,0.0002409978478681296,0.027859749272465706,0.1030806228518486,0.0012412156211212277,0.0002870972966775298,6.180182390380651e-05,0.000180540417204611,0.0006829713238403201,2.254469109175261e-05,0.0004133271286264062,0.9784590005874634,0.008016258478164673,2.312143078597728e-05,0.00032818978070281446,0.00016174570191651583,6.517431029351428e-05
../data/VOCdevkit/VOC2007/JPEGImages/000040.jpg,4.231858110870235e-05,0.0003398414410185069,0.9855152368545532,7.829381502233446e-05,0.0004970225272700191,9.234924073098227e-05,0.0006177991745062172,0.0017482918919995427,8.897404768504202e-05,0.00024975702399387956,0.00038664904423058033,0.00020311996922828257,0.0009157267631962895,0.00012318260269239545,0.00328047969378531,0.015098253265023232,0.0005664739292114973,6.493478576885536e-05,0.00024736090563237667,0.00014301597548183054
../data/VOCdevkit/VOC2007/JPEGImages/000043.jpg,3.080569513258524e-05,0.0004207221791148186,0.0017259216401726007,0.00020406593102961779,0.005401724949479103,0.00011121232819277793,0.00013654290523845702,0.0016452842392027378,0.02059115283191204,4.643634019885212e-05,0.0006899451254867017,0.003049342194572091,0.00025289267068728805,4.723509118775837e-05,0.9999923706054688,0.001877684611827135,0.0008118372643366456,0.00022222325787879527,8.78794671734795e-05,0.002284105634316802
../data/VOCdevkit/VOC2007/JPEGImages/000045.jpg,0.000890844501554966,0.0001764689659466967,0.0007174487691372633,4.017314859083854e-05,0.00793528277426958,7.41645199013874e-05,0.0002919442777056247,0.00027798404335044324,0.0001938625646289438,6.668773494311608e-06,4.789958620676771e-05,0.006424376275390387,0.00018506648484617472,7.787779031787068e-05,0.024434352293610573,0.004759157542139292,9.826877067098394e-05,0.00023487700673285872,3.2576303055975586e-05,0.9999951124191284
../data/VOCdevkit/VOC2007/JPEGImages/000049.jpg,0.00011573533993214369,0.0007599468808621168,5.566833715420216e-05,8.335865277331322e-05,0.0012327171862125397,2.3043154214974493e-05,0.00047098513459786773,0.9993531107902527,0.0034570975694805384,1.3194293387641665e-05,0.0002580568543635309,0.002228562254458666,1.714746031211689e-05,0.00038323443732224405,0.00011614694085437804,0.004963062237948179,0.0007375371060334146,0.00041742180474102497,0.0007283206796273589,0.0003703235706780106
../data/VOCdevkit/VOC2007/JPEGImages/000053.jpg,0.0002597105922177434,0.0025055655278265476,0.0001947232522070408,0.00011543543223524466,0.006431267596781254,5.062829950475134e-05,0.00035408828989602625,0.9997414946556091,0.004320751875638962,5.49487867829157e-06,5.862741818418726e-05,5.995769606670365e-05,5.366263576433994e-05,9.742083784658462e-05,0.005771054420620203,0.00029543330310843885,5.4609685321338475e-05,8.718524622963741e-05,0.00012843587319366634,0.0009277247590944171
../data/VOCdevkit/VOC2007/JPEGImages/000054.jpg,0.0004151271714363247,0.0017850158037617803,0.0004309705691412091,0.0003475715348031372,0.00015497453568968922,0.9993813037872314,0.031054439023137093,0.00024484365712851286,0.00033740908838808537,3.5549132007872686e-05,6.80457305861637e-05,0.0012928679352626204,0.0001241329882759601,0.0001369416422676295,0.01215517707169056,0.00016933097504079342,3.76079224224668e-05,0.0002952156646642834,0.001438104547560215,3.47681125276722e-05
../data/VOCdevkit/VOC2007/JPEGImages/000055.jpg,0.005842552520334721,0.016444820910692215,0.00019558145140763372,0.0005974805681034923,0.0007599142263643444,0.2066584676504135,0.05455396696925163,0.0007791949901729822,0.0010258459951728582,0.0003963633789680898,0.0012918425491079688,0.0015804629074409604,0.00033129408257082105,0.006659158505499363,0.9794772863388062,0.002351646078750491,6.221954390639439e-05,0.0006913741235621274,0.011808072216808796,0.0011214824626222253
../data/VOCdevkit/VOC2007/JPEGImages/000056.jpg,0.0007018606993369758,1.8844893929781392e-05,7.882645149948075e-05,9.182404028251767e-05,3.941385875805281e-05,3.008713792951312e-05,0.0009835646487772465,0.00013947598927188665,0.0006183222867548466,0.00043209714931435883,8.059365063672885e-05,0.0001938181958394125,0.9999902248382568,0.00020071900507900864,0.03816115856170654,0.00044853915460407734,1.1522782187967096e-05,1.7419282585251494e-06,0.0054158722050487995,0.00012679626524914056
../data/VOCdevkit/VOC2007/JPEGImages/000057.jpg,0.00020159264386165887,0.0014830958098173141,0.999138355255127,9.922007302520797e-05,6.250905425986275e-05,0.00017895780911203474,0.002131820423528552,0.0002693268470466137,0.00014980968262534589,0.0008166458574123681,0.00019238867389503866,0.00013259499974083155,0.0008117022807709873,0.0005125169991515577,0.003183306660503149,0.00022457755403593183,0.0003262207901570946,4.0810584323480725e-05,0.0008693180861882865,9.407939069205895e-05
../data/VOCdevkit/VOC2007/JPEGImages/000058.jpg,5.228022928349674e-05,0.012806020677089691,0.0002821986563503742,0.0002566450275480747,0.0005723569775000215,0.00012650014832615852,0.13183824717998505,9.600880730431527e-05,0.010835408233106136,0.00010737239063018933,0.003468453185632825,0.00035845834645442665,0.00017934506468009204,0.09748267382383347,0.9997617602348328,0.19885657727718353,2.2181378881214187e-05,0.0002357553894398734,0.0003785368462558836,0.00029905783594585955
../data/VOCdevkit/VOC2007/JPEGImages/000059.jpg,7.120358350221068e-05,0.005652155261486769,0.00022010736574884504,2.762221993179992e-05,0.016408134251832962,0.0009237203630618751,0.0021053815726190805,0.010643675923347473,0.2695675790309906,1.733528006298002e-05,0.0018561268225312233,0.00038292218232527375,0.00034438009606674314,0.0001492896262789145,0.9984412789344788,0.02220788598060608,5.2510171371977776e-05,0.002366010332480073,0.0003910371451638639,0.9562805891036987
../data/VOCdevkit/VOC2007/JPEGImages/000062.jpg,0.0011913032503798604,0.0002472345076967031,0.000978856347501278,0.0014656410785391927,0.0001342099712928757,0.0006145648076198995,0.00375564768910408,0.0005158553831279278,0.0002256759034935385,0.4494202136993408,0.00020594788657035679,0.0004556723579298705,0.01991926319897175,0.001530243782326579,0.0029618204571306705,0.0001781462342478335,0.12763464450836182,0.00015531198005191982,0.10002700239419937,0.00011155336687806994
../data/VOCdevkit/VOC2007/JPEGImages/000067.jpg,0.9995104074478149,0.00023420837533194572,0.00011753694707294926,0.0022974275052547455,0.00014639805885963142,0.0002970496716443449,0.005844868253916502,0.00022098359477240592,3.5603683500085026e-05,0.00037712400080636144,0.0001479247584939003,5.730845805373974e-05,0.0003361747076269239,0.00010978178033838049,0.003389024408534169,2.3167693143477663e-05,0.0005595076945610344,4.0954913856694475e-05,0.004437196999788284,0.00011649689258774742
../data/VOCdevkit/VOC2007/JPEGImages/000068.jpg,0.00012359075481072068,0.0011326780077069998,0.8165700435638428,0.002659708261489868,6.794056389480829e-05,0.001214987481944263,0.0045185028575360775,0.00253316224552691,9.008513188746292e-06,6.357764505082741e-05,1.6063586372183636e-05,0.006448643282055855,0.0025174636393785477,0.00015494188119191676,0.0013924860395491123,4.7587389417458326e-05,0.0026353648863732815,3.824424129561521e-05,0.0002546861651353538,2.366261833230965e-05
../data/VOCdevkit/VOC2007/JPEGImages/000069.jpg,0.004447517916560173,0.00011652844113996252,0.0009305390994995832,0.8807880878448486,0.00016777028213255107,0.0014812547015026212,0.0017225483898073435,5.829715883010067e-05,4.1696348489494994e-05,0.00036941858706995845,0.00013327911437954754,0.000642810482531786,0.003189662005752325,0.0001496208133175969,0.9888437986373901,0.0003768853785004467,0.00011838744103442878,0.00022472834098152816,0.004229171201586723,0.00037648549186997116
../data/VOCdevkit/VOC2007/JPEGImages/000070.jpg,0.00024466420290991664,0.0005899505922570825,0.00011279877071501687,0.0002611601958051324,0.000619194470345974,0.0004196551162749529,0.0015882954467087984,0.007887274026870728,0.9873379468917847,7.861746416892856e-05,0.08702012151479721,0.011786198243498802,0.00021586233924608678,0.000382979866117239,0.0007724701426923275,0.7615817189216614,0.00022008050291333348,0.018882522359490395,5.937930473010056e-05,0.04753502458333969
../data/VOCdevkit/VOC2007/JPEGImages/000071.jpg,0.0002745077945291996,0.0028386374469846487,0.00040307367453351617,0.0009230988216586411,0.00020814115123357624,0.0013756105909124017,0.9992086291313171,0.0010006255470216274,0.00028673268388956785,7.905303937150165e-05,2.7596126528806053e-05,0.001605676137842238,0.0005370480357669294,2.054219839919824e-05,0.0008556898683309555,0.0008662372129037976,0.00013418054732028395,9.2987873358652e-05,0.0006583434878848493,0.0001739997969707474
../data/VOCdevkit/VOC2007/JPEGImages/000074.jpg,6.908888462930918e-05,0.0006103221094235778,0.002641637809574604,0.0007362835458479822,5.730998964281753e-05,0.005611603148281574,0.9999773502349854,0.00056150445016101,0.0008754025911912322,7.085765537340194e-05,3.910722443833947e-05,0.0001400079345330596,2.7481362849357538e-05,1.1341835488565266e-05,0.0017090736655518413,0.00029428605921566486,3.469461444183253e-05,0.00011490477481856942,0.00037693025660701096,0.00012180687917862087
../data/VOCdevkit/VOC2007/JPEGImages/000075.jpg,0.0005917337839491665,0.003202133346349001,0.0013047837419435382,0.00038947112625464797,0.0011130430502817035,0.0006818845286034048,0.004113959614187479,0.005108911078423262,0.005401484668254852,0.0032151041086763144,0.0008184501202777028,0.9648539423942566,0.000447755039203912,0.001429220661520958,0.0004560600209515542,0.0012411641655489802,0.0037673586048185825,0.001392014091834426,0.001257007708773017,0.0013484160881489515
../data/VOCdevkit/VOC2007/JPEGImages/000076.jpg,0.00016849699022714049,0.0041285064071416855,0.0006408615736290812,0.0012137179728597403,0.001116122119128704,0.00680250721052289,0.02504001557826996,1.7171696526929736e-05,0.0009440104477107525,0.00011831442679977044,0.0016102860681712627,0.0011703884229063988,0.0014994872035458684,0.0008670873939990997,0.9999988079071045,0.0014946480514481664,0.00014860861119814217,3.4380667784716934e-05,0.0019397526048123837,0.0003153157013002783
../data/VOCdevkit/VOC2007/JPEGImages/000079.jpg,8.408506982959807e-05,0.0009757464285939932,4.761498712468892e-05,0.00015743881522212178,0.001987759955227375,0.0001957987988134846,0.0036460820119827986,0.0002545606403145939,0.003351368010044098,2.4677656256244518e-05,0.0006974668358452618,0.9996001124382019,0.0002852763282135129,5.7383382227271795e-05,0.002129443921148777,0.0011262772604823112,0.00019964402599725872,0.0018129105446860194,0.00030668923864141107,0.002707562642171979
../data/VOCdevkit/VOC2007/JPEGImages/000080.jpg,0.008185296319425106,0.00017493838095106184,0.0007747908239252865,0.9790266752243042,0.0019087953260168433,0.0058458661660552025,0.019406771287322044,0.0008822843083180487,0.0015350817702710629,0.0006841133581474423,0.0007040066411718726,0.000830966979265213,0.0002373506431467831,0.0007538534118793905,0.0024554047267884016,0.0013229562900960445,0.003978479653596878,0.0001620538387214765,0.0008445630664937198,0.00032954796915873885
../data/VOCdevkit/VOC2007/JPEGImages/000082.jpg,0.0005168823408894241,0.0015985097270458937,0.00028571425355039537,0.0007353215478360653,0.0004868072282988578,8.405501284869388e-05,0.9999127388000488,0.0015331906033679843,0.0019509890116751194,0.00017061260587070137,0.00022998555505182594,0.0007411720580421388,8.986784087028354e-05,5.984082963550463e-05,0.0026715355925261974,0.0016515346942469478,8.191456436179578e-05,0.0011796874459832907,0.0017667977372184396,0.0024359191302210093
../data/VOCdevkit/VOC2007/JPEGImages/000084.jpg,0.00044739944860339165,0.00037268546293489635,0.00015541804896201938,0.00010585780546534806,0.0013686552410945296,6.202021177159622e-05,0.00025332780205644667,0.003377035725861788,0.992191731929779,6.737203511875123e-05,0.19129537045955658,0.0027835643850266933,0.0011691520921885967,0.00029288153746165335,0.008331400342285633,0.011585763655602932,0.00037944261566735804,0.013933195732533932,0.0020434909965842962,0.06069650128483772
../data/VOCdevkit/VOC2007/JPEGImages/000085.jpg,0.0007637452217750251,0.005507894326001406,0.0016341443406417966,0.0013029378606006503,0.005511076655238867,0.0010978443315252662,0.001228121342137456,0.0022721444256603718,0.053781814873218536,0.00033762643579393625,0.010470385663211346,0.0038149706088006496,0.001199506688863039,0.0004335487901698798,0.991615355014801,0.0036738840863108635,0.0007565121632069349,0.002044983208179474,0.0007630399777553976,0.0081078065559268
../data/VOCdevkit/VOC2007/JPEGImages/000086.jpg,0.00044646384776569903,0.003144403686746955,0.0003240528458263725,0.0005817408091388643,0.0002566719485912472,0.0003396890533622354,0.03675849735736847,0.0015303021064028144,0.0008557192049920559,0.0034674068447202444,0.00021842193382326514,0.3120458424091339,0.06767416000366211,0.0051833996549248695,0.38831833004951477,0.0005072621861472726,0.1421746164560318,5.9367073845351115e-05,0.00024617675808258355,0.0001696522522252053
../data/VOCdevkit/VOC2007/JPEGImages/000087.jpg,0.015212561935186386,0.0008199918665923178,0.0014680736931040883,0.04299405217170715,0.00037160623469389975,0.008223336189985275,0.007277227938175201,0.0006149880937300622,0.000823917449451983,0.002075527561828494,0.0011058885138481855,0.0012902539456263185,0.0007198306266218424,0.000768262951169163,0.002285584108904004,0.0026037881616503,0.0012028379132971168,0.0003397544496692717,0.29164108633995056,0.002131131710484624
../data/VOCdevkit/VOC2007/JPEGImages/000088.jpg,0.00599499698728323,7.168874435592443e-05,5.0740287406370044e-05,0.0005353917949832976,0.0008354014134965837,0.00018202766659669578,0.0005488281021825969,0.0001654336811043322,0.002792661776766181,0.0004007132665719837,0.00022072922729421407,0.000774513348005712,0.0028373512905091047,0.0001389323006151244,0.0181294996291399,0.00026770783006213605,7.756413833703846e-05,0.00014759154873900115,0.9828029274940491,0.0007579431403428316
../data/VOCdevkit/VOC2007/JPEGImages/000090.jpg,0.00015843892470002174,0.011109139770269394,0.001970976125448942,0.00028197545907460153,0.008198084309697151,8.3212747995276e-05,0.000999780255369842,0.0140534033998847,0.3114994764328003,3.939916496165097e-05,0.0003824014274869114,0.02337007410824299,0.0020751128904521465,0.00013963926176074892,0.9962093830108643,0.0035339377354830503,7.563525286968797e-05,0.0019660729449242353,0.00032399044721387327,0.001327043049968779
../data/VOCdevkit/VOC2007/JPEGImages/000092.jpg,0.0014332066057249904,6.821998249506578e-05,0.0003075128479395062,0.002639615908265114,0.00044602042180486023,0.00010023132199421525,0.0006967158988118172,0.9776732921600342,0.0007316772826015949,2.107944783347193e-05,0.000192170511581935,0.00011831915617221966,0.0037688016891479492,0.00020203831081744283,0.0007199712563306093,0.00017993328219745308,6.616871542064473e-05,3.565485530998558e-05,0.005144628696143627,0.00045408104779198766
../data/VOCdevkit/VOC2007/JPEGImages/000094.jpg,0.0002756139438133687,0.030827656388282776,0.00013571734598372132,5.841496749781072e-05,0.0005824948893859982,0.00010445080988574773,0.0005913506611250341,0.003403131850063801,0.017928197979927063,0.0003148030082229525,0.007874549366533756,0.0005455701029859483,2.3015130864223465e-05,0.8874675035476685,0.010476903058588505,0.00032417921465821564,4.259101478965022e-05,0.0002001456741709262,0.02509436570107937,0.010976734571158886
../data/VOCdevkit/VOC2007/JPEGImages/000096.jpg,0.00013026426313444972,0.0002463946584612131,0.001097115222364664,0.0004819218011107296,0.025096630677580833,8.378260827157646e-05,0.0012434609234333038,0.0005453714984469116,1.7154738088720478e-05,0.00027788811712525785,0.0002218372974311933,0.0011718475725501776,0.000583720626309514,0.0006541570764966309,0.9980313181877136,0.0001512000017100945,0.0004082816594745964,0.00012398713442962617,0.0030775696504861116,0.0009650696883909404
../data/VOCdevkit/VOC2007/JPEGImages/000097.jpg,0.00026420611538924277,0.00043122743954882026,8.88257782207802e-05,0.00012464789324440062,0.003962052054703236,0.0002878518425859511,5.1571983931353316e-05,0.00398379098623991,0.9921675324440002,0.00028556774486787617,0.17848683893680573,0.002973263617604971,0.00015823148714844137,0.00023540051188319921,0.023545850068330765,0.004095227923244238,0.0002938341349363327,0.3266710638999939,0.0002453732304275036,0.12289897352457047
../data/VOCdevkit/VOC2007/JPEGImages/000098.jpg,0.000762992596719414,0.001088430522941053,2.285923619638197e-05,0.0007787275826558471,0.007773854304105043,0.0002832250902429223,0.0026492606848478317,0.9292951822280884,0.00905393436551094,4.781816096510738e-05,0.002179633127525449,0.0010733340168371797,5.916863665333949e-05,9.33406554395333e-05,0.001333093736320734,0.005552093964070082,0.0003819010453298688,0.0011494188802316785,0.007252237759530544,0.0054693338461220264
../data/VOCdevkit/VOC2007/JPEGImages/000100.jpg,0.0035265404731035233,0.0002548566844779998,7.376037683570758e-05,4.14225687563885e-05,0.00036873461795039475,0.0026226742193102837,0.002229514764621854,0.0002888186718337238,0.00010806274804053828,7.239351543830708e-05,4.388506567920558e-05,0.00017327643581666052,0.00020323331409599632,0.00011633681424427778,0.0028680325485765934,0.00027474763919599354,6.868474883958697e-05,0.00016304735618177801,0.9960920214653015,0.0010039103217422962
../data/VOCdevkit/VOC2007/JPEGImages/000103.jpg,0.09053265303373337,0.0030950589571148157,0.00012748852896038443,0.00047491490840911865,0.0005244704079814255,0.04479840397834778,0.9124718308448792,5.941963900113478e-05,0.0006298909429460764,9.39679448492825e-05,0.00020877557108178735,0.000658979348372668,0.0003124632639810443,0.00015837035607546568,0.11461955308914185,0.031224308535456657,0.0002321974898222834,0.0001140614622272551,0.0020867069251835346,0.00019179817172698677
../data/VOCdevkit/VOC2007/JPEGImages/000105.jpg,0.001382898073643446,0.0006091310642659664,0.040823571383953094,0.9877035617828369,0.0004301027802284807,0.0009403156582266092,0.0010086731053888798,0.00041582208359614015,6.652586307609454e-05,2.5908857423928566e-05,6.324765126919374e-05,0.005586249753832817,0.00012876487744506449,0.0007455623708665371,0.9788676500320435,6.292177567956969e-05,6.213114102138206e-05,0.00010192157060373574,0.00010787362407427281,0.00036158363218419254
../data/VOCdevkit/VOC2007/JPEGImages/000106.jpg,0.0002242228074464947,0.00028956198366358876,0.9875996112823486,0.00010264331649523228,0.0007597295916639268,4.9109050451079383e-05,0.0006790234474465251,0.0018278778297826648,0.0007141742971725762,0.00016748960479162633,0.0027989207301288843,4.0203849493991584e-05,0.00034092526766471565,0.0008385925320908427,0.0006643672240898013,0.0035475450567901134,0.0004962846869602799,0.0004180346440989524,0.0004343165783211589,0.0013433952117338777
../data/VOCdevkit/VOC2007/JPEGImages/000108.jpg,0.0001817545125959441,0.0005264236242510378,0.0001034606175380759,0.0002855195780284703,0.0014092930359765887,4.934969183523208e-05,0.005696743726730347,0.00022993446327745914,0.004091429524123669,0.0004883558722212911,0.00039875556831248105,0.9998950958251953,0.0010105655528604984,6.26154214842245e-05,0.0367572158575058,0.0009211188298650086,0.001693274243734777,0.014300473034381866,5.950815466349013e-05,0.009358643554151058
../data/VOCdevkit/VOC2007/JPEGImages/000111.jpg,0.05406627804040909,0.028528109192848206,0.00019832899852190167,0.009556090459227562,0.000505120842717588,0.0003862776793539524,0.0077477507293224335,0.0004283796879462898,0.0016944603994488716,0.0013740669237449765,0.001830401597544551,0.0012580053880810738,0.00038948579458519816,0.23089313507080078,0.11638226360082626,0.0007072505541145802,0.0006957653095014393,0.00013617858348879963,0.0013757364358752966,0.0008524367003701627
